Date,close,volume,roc_1260,dist_sma50,dist_sma200,dist_sma400,from_52w_high,from_52w_low,from_ath,drawdown_long,trend_ok,trend_slope_3y,vol_ratio_252_1260,hv_yz_270_ext,iv_atm_360_ext,iv_ts_ratio_30_360,news_mean_w126,news_std_w126,target_504d_logret_fwd
03-08-21,168.312,83146860,338.46094,-0.02679556,0.029774451,0.15709594,-0.09786381,0.14034452,-0.09786381,-0.3410378,1,0.001166615,1.007603,0.2535,0.2796,0.8104434907010014,0.2409523809523809,2.9458317252158155,-0.18725313238216623
04-08-21,167.736,43678900,341.07392,-0.030741046,0.026121624,0.15169441,-0.10095111,0.13644201,-0.10095111,-0.3410378,1,0.001168345,1.0073859,0.253,0.2809,0.8049127803488786,0.2469047619047619,2.946096557724754,-0.16501616038756572
05-08-21,168.7995,48670060,347.36431,-0.025254304,0.032361084,0.15750534,-0.095250857,0.14364742,-0.095250857,-0.3410378,1,0.001170062,1.0051904,0.2525,0.2785,0.7615798922800718,0.2429365079365079,2.9467631172160136,-0.187497860754411
06-08-21,167.247,52752880,339.67822,-0.034664061,0.022666112,0.14544356,-0.10357211,0.13312895,-0.10357211,-0.3410378,1,0.001171804,1.0054228,0.2478999999999999,0.2771,0.746300974,0.235,2.9487527064522605,-0.19330562415792737
09-08-21,167.0935,42964400,336.28685,-0.036171786,0.021482456,0.14298809,-0.10439485,0.13208896,-0.10439485,-0.3410378,1,0.001173604,1.0035372,0.2462,0.2747,0.7357116854750637,0.2333015873015873,2.9509642902580917,-0.18725009116768634
10-08-21,166.034,48251020,333.19244,-0.042822114,0.014781715,0.13435492,-0.11007367,0.12491065,-0.11007367,-0.3410378,1,0.001175456,1.0034899,0.2458,0.2751,0.7502726281352236,0.238595238095238,2.9511392800837988,-0.18197229175243662
11-08-21,164.6055,58944980,328.4872,-0.051459048,0.005916068,0.12326091,-0.11773029,0.1152323,-0.11773029,-0.3410378,1,0.001177268,1.0010385,0.2455,0.2749,0.7639141506002183,0.2354206349206349,2.951609341362548,-0.157846116678837
12-08-21,165.175,46476460,329.82981,-0.0485584,0.009247592,0.12578322,-0.11467783,0.11909077,-0.11467783,-0.3410378,1,0.001179033,0.99716406,0.245,0.2735,0.7572212065813528,0.2782777777777778,2.9868730520711324,-0.18214600084109772
13-08-21,164.6985,40691080,327.10051,-0.05188728,0.006324351,0.12119569,-0.11723182,0.1158624,-0.11723182,-0.3410378,1,0.001180808,0.99720435,0.2441,0.2705,0.7316081330868761,0.2782777777777778,2.9868730520711324,-0.19832336710132484
16-08-21,164.9495,66569880,327.02056,-0.050949195,0.007648331,0.12154007,-0.11588649,0.11756297,-0.11588649,-0.3410378,1,0.001182712,0.99710701,0.2458,0.2712,0.7562684365781711,0.2610793650793651,2.994654517008744,-0.20794883136829254
17-08-21,162.098,67758440,321.86105,-0.067591318,-0.009817799,0.10086076,-0.13117025,0.098243534,-0.13117025,-0.3410378,0,0.001184214,0.99788671,0.246,0.2761,0.8116624411445128,0.3721904761904762,3.01990307506159,-0.19619919361755842
18-08-21,160.061,56086220,318.98592,-0.078975223,-0.022507307,0.08580708,-0.14208838,0.084442487,-0.14208838,-0.3410378,0,0.00118559,0.98920726,0.2455999999999999,0.2789999999999999,0.8512544802867384,0.4198095238095238,3.0136523185417663,-0.17265339828363835
19-08-21,159.3875,75657240,316.90098,-0.082357504,-0.026892654,0.080026591,-0.14569827,0.079879402,-0.14569827,-0.3410378,0,0.001186882,0.98781513,0.2453999999999999,0.2772,0.854978355,0.4237777777777778,3.0134260992065487,-0.17163461082068615
20-08-21,159.9975,67168560,318.58959,-0.078050949,-0.023394314,0.082960257,-0.14242873,0.084012263,-0.14242873,-0.3410378,0,0.00118817,0.98713744,0.2448999999999999,0.2712,0.7813421828908554,0.4532539682539682,3.027269375527733,-0.16603895920801107
23-08-21,163.2935,65362620,331.24612,-0.058619334,-0.003313504,0.10398208,-0.12476249,0.10634326,-0.12476249,-0.3410378,0,0.001189694,0.98922911,0.2453,0.2653999999999999,0.77317257,0.473095238095238,3.0324219861425656,-0.21396012898141473
24-08-21,165.289,51036820,335.26887,-0.046686186,0.008891301,0.11613258,-0.1140668,0.11986314,-0.1140668,-0.3410378,1,0.001191449,0.98968377,0.2452,0.2663,0.7521592189260233,0.4889682539682539,3.035137276089252,-0.2153933498037946
25-08-21,164.959,33606120,332.70772,-0.048128597,0.006895776,0.11255425,-0.11583557,0.11762733,-0.11583557,-0.3410378,1,0.001193157,0.98888791,0.2447,0.2676,0.7219730941704036,0.4889682539682539,3.035137276089252,-0.21429575200206316
26-08-21,165.8,41975220,337.9003,-0.042727495,0.011763212,0.11682562,-0.11132789,0.12332526,-0.11132789,-0.3410378,1,0.001194917,0.98439989,0.2442,0.2713,0.725027645,0.5127777777777778,3.0429649620298127,-0.206174353250469
27-08-21,167.4815,48047380,341.19359,-0.032239015,0.021533951,0.12673254,-0.10231521,0.13471773,-0.10231521,-0.3410378,1,0.001196889,0.98405496,0.2432,0.2695,0.6690166975881262,0.5683333333333334,3.023907815425345,-0.2150797348314513
30-08-21,171.0785,63844880,344.93758,-0.011081099,0.043021461,0.14942005,-0.083035635,0.15908806,-0.083035635,-0.3410378,1,0.001199097,0.98642429,0.2435,0.2708,0.6931314623338257,0.6476984126984127,3.007907581717932,-0.21479636919240488
31-08-21,173.5395,87128260,349.99806,0.003047124,0.057444494,0.16438996,-0.069844911,0.17576178,-0.069844911,-0.3410378,1,0.001201787,0.98622042,0.2439,0.2727,0.7048038137147048,0.6357936507936508,3.013410830012377,-0.22828236665927013
01-09-21,173.95,72598220,353.24266,0.005573461,0.059380693,0.1657068,-0.067644671,0.178543,-0.067644671,-0.3410378,1,0.00120451,0.98515747,0.2437,0.276,0.7065217391304347,0.6380634920634921,3.016803103323572,-0.23681811233438269
02-09-21,173.156,58511880,350.24702,0.001219057,0.054012238,0.15896952,-0.071900434,0.1731635,-0.071900434,-0.3410378,1,0.001207224,0.98473528,0.2433,0.2755,0.7197822141560797,0.6340952380952382,3.0179684127134365,-0.2462550264259569
03-09-21,173.9025,51566480,351.3314,0.005367045,0.058004973,0.16257665,-0.067899266,0.17822118,-0.067899266,-0.3410378,1,0.001210106,0.97143619,0.2433,0.2742,0.7035010940919036,0.6235158730158731,3.0225056428167614,-0.23232865986530263
07-09-21,175.4645,54823680,354.31231,0.013765327,0.066852744,0.17158036,-0.059527096,0.18880401,-0.059527096,-0.3410378,1,0.001212835,0.96886492,0.2433,0.2778,0.7404607631389489,0.6016904761904762,3.0169953818913524,-0.2385177787661783
08-09-21,176.275,61067280,346.90507,0.017968097,0.071115654,0.17554463,-0.055182893,0.1942953,-0.055182893,-0.3410378,1,0.001215402,0.95698388,0.2428,0.2794,0.7523264137437364,0.6413730158730159,3.0416025243964278,-0.20850158904269908
09-09-21,174.208,54384820,344.13624,0.005822184,0.057937404,0.16040124,-0.066261815,0.18029099,-0.066261815,-0.3410378,1,0.001217795,0.94952628,0.2426,0.28,0.7489285714285714,0.6493095238095238,3.041223259172454,-0.20986022050797376
10-09-21,173.4575,47945380,342.45976,0.001321433,0.052787132,0.15411906,-0.070284423,0.17520622,-0.070284423,-0.3410378,1,0.001220057,0.94433192,0.2421,0.2797,0.7543796925277083,0.6995714285714286,3.082134038134122,-0.1802338883924098
13-09-21,172.8585,51380440,354.80701,-0.002275808,0.048611983,0.14888527,-0.073495006,0.17114789,-0.073495006,-0.3410378,1,0.001222524,0.94327919,0.2423999999999999,0.2797,0.7575974258133715,0.6856825396825397,3.089190091760052,-0.1776724996572823
14-09-21,172.5,38737940,347.18661,-0.003994473,0.046016938,0.14527511,-0.075416532,0.16871898,-0.075416532,-0.3410378,1,0.001224969,0.94337447,0.242,0.2803,0.7445594006421691,0.7372698412698413,3.0730921721637743,-0.20597297248755464
15-09-21,173.7895,59150740,356.73381,0.004610853,0.053388443,0.15256818,-0.068504935,0.17745558,-0.068504935,-0.3410378,1,0.001227476,0.94217631,0.2421,0.2787,0.7007534983853606,0.7176904761904762,3.067741929669469,-0.21634524147560763
16-09-21,174.412,51671960,358.32162,0.009424973,0.056648903,0.15540029,-0.065168395,0.18167313,-0.065168395,-0.3410378,1,0.001229901,0.9381952,0.2417,0.2786,0.6805455850681982,0.7344444444444445,3.0743889973832275,-0.23685139145577128
17-09-21,173.126,92331120,349.85903,0.003543873,0.048472869,0.14564136,-0.072061232,0.17296025,-0.072061232,-0.3410378,1,0.001231895,0.9352202,0.2414,0.281,0.7259786476868326,0.79,3.1234700635823685,-0.24659903048293727
20-09-21,167.7865,93382600,331.03967,-0.025352856,0.015902084,0.10922011,-0.10068044,0.13678416,-0.10068044,-0.3410378,1,0.001233724,0.93835897,0.2448999999999999,0.2914,0.8987645847632122,0.8079126984126985,3.114697980262525,-0.26032506044929987
21-09-21,167.1815,55617560,331.38047,-0.026747609,0.011998626,0.10413425,-0.10392318,0.13268517,-0.10392318,-0.3410378,1,0.001235421,0.93846082,0.2445,0.2873,0.8875739644970414,0.833047619047619,3.1033474907792846,-0.25833784407423543
22-09-21,169.0025,48228060,333.21755,-0.014440795,0.022685104,0.11497892,-0.094162796,0.14502278,-0.094162796,-0.3410378,1,0.001237313,0.92009816,0.244,0.2801,0.7975722956087111,0.8060634920634921,3.095682412513171,-0.2526572368977517
23-09-21,170.8,47588280,332.54742,-0.002412841,0.033159068,0.12553205,-0.084528369,0.15720117,-0.084528369,-0.3410378,1,0.001239141,0.90923554,0.2435,0.2764999999999999,0.7605786618444847,0.8140000000000001,3.09488747134972,-0.30437011716068657
24-09-21,171.276,42324820,325.68908,0.001570517,0.035649599,0.12731974,-0.081977054,0.16042616,-0.081977054,-0.3410378,1,0.001241088,0.9093542,0.2422,0.2755,0.7673321234119782,0.8589761904761906,3.0996796313318296,-0.3071531262418489
27-09-21,170.29,72689000,322.68694,-0.003217053,0.029218342,0.11951636,-0.08726192,0.15374583,-0.08726192,-0.3410378,1,0.001243175,0.90578232,0.2438,0.2761,0.8982252806954002,0.8871984126984126,3.0723897322738223,-0.30137970184473023
28-09-21,165.798,88616380,314.93068,-0.028181722,0.001744449,0.088704304,-0.11133861,0.12331171,-0.11133861,-0.3410378,1,0.001244968,0.90576074,0.2443,0.2827,1.065440396179696,0.8971190476190476,3.064251138758575,-0.2656386576738026
29-09-21,165.056,51245360,304.49449,-0.030985611,-0.003016829,0.082572548,-0.11531566,0.11828452,-0.11531566,-0.3410378,0,0.001246901,0.90571287,0.244,0.2812,1.094950213371266,0.8772777777777778,3.0812798918705613,-0.24291285714151548
30-09-21,164.252,56940660,296.39927,-0.034003487,-0.008065043,0.076124884,-0.11962502,0.11283728,-0.11962502,-0.3410378,0,0.001248716,0.90604683,0.2435999999999999,0.2834,1.1019760056457306,0.8812460317460318,3.075957387898408,-0.275330609101187
01-10-21,164.163,56712340,296.02678,-0.032508271,-0.008779322,0.074332656,-0.12010205,0.11223429,-0.12010205,-0.3410378,0,0.001250519,0.90273519,0.2423999999999999,0.281,1.0790035587188611,0.9149761904761904,3.0426261382058475,-0.2566727502106316
04-10-21,159.489,90461140,280.95568,-0.057461077,-0.036926658,0.042709107,-0.14515424,0.080567083,-0.14515424,-0.3410378,0,0.001251831,0.90131745,0.2410999999999999,0.2893,1.1797442101624611,0.9758253968253968,2.966089612361932,-0.23601055809660348
05-10-21,161.05,65384160,284.94634,-0.045535116,-0.027478429,0.05179981,-0.13678743,0.091143143,-0.13678743,-0.3410378,0,0.001253132,0.8983001,0.2412,0.2845,1.123022847100176,0.963920634920635,2.986966735572305,-0.22999716069589074
06-10-21,163.1005,50659540,291.11423,-0.031290872,-0.015185955,0.064009283,-0.12579695,0.10503565,-0.12579695,-0.3410378,0,0.001254316,0.89269616,0.2409,0.2853,1.0956887486855942,0.9748333333333334,2.9809072917060058,-0.24030712150547648
07-10-21,165.1215,48181500,291.11635,-0.017373853,-0.00312783,0.075875974,-0.11496458,0.1187283,-0.11496458,-0.3410378,0,0.001255505,0.88767544,0.2407,0.2815,1.0568383658969804,0.9716587301587302,2.981730668648712,-0.243155137496218
08-10-21,164.431,39964340,290.73022,-0.019666878,-0.007419514,0.070159458,-0.1186656,0.11405003,-0.1186656,-0.3410378,0,0.001256493,0.88776817,0.2402,0.2825,1.0495575221238935,0.9637222222222224,2.982975266191881,-0.2209778155530402
11-10-21,162.315,40684060,286.72671,-0.031813182,-0.020282888,0.055164371,-0.13000716,0.099713749,-0.13000716,-0.3410378,0,0.001257363,0.8829113,0.2407,0.2833,1.0705965407695022,0.9399126984126984,2.9785965668837147,-0.20424008890676348
12-10-21,162.3665,36391420,285.80152,-0.031019618,-0.020082407,0.054153687,-0.12973112,0.10006267,-0.12973112,-0.3410378,0,0.001257553,0.86848096,0.2405,0.2815,1.055417406749556,0.9399126984126984,2.9785965668837147,-0.2239383659609246
13-10-21,164.214,48501720,295.22022,-0.019514418,-0.008932816,0.064852802,-0.1198287,0.11257982,-0.1198287,-0.3410378,0,0.001257628,0.86945861,0.2401,0.2778,0.9985601151907848,0.9283650793650792,2.9793975704142066,-0.21421052252446732
14-10-21,164.993,42240400,295.62397,-0.014540387,-0.004198117,0.068509226,-0.11565333,0.11785769,-0.11565333,-0.3410378,0,0.001258149,0.86595218,0.2395,0.2737,0.9579831932773109,0.8632857142857143,3.0823738297461354,-0.22712436004970976
15-10-21,170.451,103598820,311.0819,0.017858003,0.028552048,0.10242678,-0.086398975,0.15483663,-0.086398975,-0.3410378,1,0.001258831,0.87171892,0.2395,0.2722,0.9511388684790596,0.8434444444444444,3.0798196287000774,-0.2854024918683329
18-10-21,172.337,63482300,318.8223,0.028495135,0.039635042,0.11316988,-0.076290196,0.16761463,-0.076290196,-0.3410378,1,0.001259956,0.86979151,0.2382999999999999,0.2744,0.9325801749271136,0.779952380952381,3.157422071974156,-0.2943014709538596
19-10-21,172.2075,47721580,323.66074,0.027095349,0.038450514,0.11093123,-0.076984304,0.16673724,-0.076984304,-0.3410378,1,0.001261123,0.86717328,0.2382999999999999,0.2737,0.9185239313116552,0.7323333333333334,3.123397742894341,-0.3190273317122187
20-10-21,170.753,42795540,317.66771,0.017847334,0.029374532,0.10015616,-0.084780284,0.15688274,-0.084780284,-0.3410378,1,0.001261828,0.86756161,0.238,0.2752,0.945857558,0.6886825396825397,3.0947637334513303,-0.29950156382333293
21-10-21,171.7505,37627700,320.08707,0.022922023,0.034925236,0.10521921,-0.07943378,0.16364098,-0.07943378,-0.3410378,1,0.001262536,0.86703846,0.2373999999999999,0.2738,0.904309715,0.647015873015873,3.135463814666242,-0.28964712087711525
22-10-21,166.7775,62781060,311.63368,-0.006886043,0.004696763,0.072014512,-0.10608858,0.129948,-0.10608858,-0.3410378,1,0.001263067,0.87200991,0.2362,0.2777,0.9783939503060856,0.6417222222222222,3.135988615643029,-0.31765208582984755
25-10-21,166.0185,44519120,305.42253,-0.011561065,-8.29e-05,0.065907226,-0.11015675,0.12480564,-0.11015675,-0.3410378,0,0.00126341,0.8717246,0.235,0.2756,0.957910014513788,0.6179126984126984,3.129374911008312,-0.32819725399856714
26-10-21,168.8035,53966840,302.82905,0.004559224,0.016290229,0.082553867,-0.095229417,0.14367452,-0.095229417,-0.3410378,1,0.001263271,0.87376666,0.2355,0.2746,0.9519300801165332,0.546484126984127,3.1083553241508,-0.27873836841061145
27-10-21,169.6245,54044480,306.19866,0.008541577,0.020815705,0.086519159,-0.090828936,0.14923695,-0.090828936,-0.3410378,1,0.001263883,0.87000267,0.2355,0.2774,0.9675558759913482,0.5427777777777777,3.108726289188786,-0.24542087402282792
28-10-21,172.3285,114174660,318.99002,0.023126311,0.036650856,0.10253064,-0.076335755,0.16755704,-0.076335755,-0.3410378,1,0.001263787,0.86171637,0.2355999999999999,0.2822,0.9950389794472004,0.4824603174603175,3.0442743307406204,-0.25837694792688287
29-10-21,168.6215,129721540,312.09614,2.1112819e-05,0.013977668,0.077587779,-0.09620492,0.14244144,-0.09620492,-0.3410378,1,0.001262755,0.86300718,0.2408,0.2735,0.7846435100548446,0.3951587301587301,3.0568323043159404,-0.20767563236874273
01-11-21,165.9055,71640880,327.41524,-0.016775308,-0.002675195,0.059037804,-0.11076242,0.12404004,-0.11076242,-0.3410378,0,0.001261474,0.84588893,0.24,0.2751,0.7938931297709924,0.3376190476190476,2.994866414216546,-0.1836575462203127
02-11-21,165.6375,51245540,319.43101,-0.018636239,-0.004573463,0.056152364,-0.11219887,0.12222429,-0.11219887,-0.3410378,0,0.001260608,0.84535029,0.2397,0.2747,0.7917728431015654,0.3667222222222222,3.002769384817133,-0.1782095788349517
03-11-21,169.2,67943780,330.85777,0.002006382,0.016651743,0.077598963,-0.093104215,0.14636088,-0.093104215,-0.3410378,1,0.00126038,0.84662871,0.2396,0.2749,0.7733721353219354,0.386563492063492,2.99200178119385,-0.19129789404781822
04-11-21,173.85,107060400,354.17733,0.028460766,0.044324941,0.10591133,-0.068180661,0.17786548,-0.068180661,-0.3410378,1,0.001260416,0.82574538,0.2401,0.2832,0.8103813559322033,0.4044206349206349,2.98291323552753,-0.19737825934157052
05-11-21,175.9495,99939020,358.78127,0.039632536,0.056576928,0.11792691,-0.056927542,0.19208997,-0.056927542,-0.3410378,1,0.001260318,0.82240422,0.2407,0.2862,0.8228511530398324,0.407063492063492,2.982406186728332,-0.21380674280329973
08-11-21,174.449,61479840,362.08595,0.029918522,0.047259876,0.10712178,-0.064970078,0.18192381,-0.064970078,-0.3410378,1,0.001260204,0.82305149,0.242,0.2898,0.8257418909592822,0.3892063492063492,2.978050905460692,-0.21571345593827
09-11-21,178.8115,85153160,355.61133,0.054710969,0.073046257,0.1334291,-0.041587496,0.21148055,-0.041587496,-0.3410378,1,0.001261026,0.80852557,0.2425,0.2967,0.8857431749241659,0.3461190476190476,2.9439003757490854,-0.21957911206509237
10-11-21,174.1025,80548440,342.02475,0.02686696,0.044396705,0.10243319,-0.066827285,0.17957621,-0.066827285,-0.3410378,1,0.001261545,0.80392274,0.2434,0.2919,0.8859198355601233,0.2892380952380952,2.919340193525394,-0.19967082694048727
11-11-21,173.625,45288120,349.87563,0.024089897,0.041165557,0.098375769,-0.069386639,0.17634106,-0.069386639,-0.3410378,1,0.001261758,0.79661608,0.2435,0.2922,0.8466803559206022,0.2852698412698413,2.9125865295755697,-0.17466198149995
12-11-21,176.2575,52723140,374.84442,0.039236909,0.056446549,0.11395688,-0.055276692,0.19417673,-0.055276692,-0.3410378,1,0.001261635,0.79889232,0.2437,0.2905999999999999,0.8544390915347557,0.2746904761904762,2.9111822380680046,-0.2077037394519608
15-11-21,177.284,58594380,379.78782,0.044872637,0.062276343,0.11943846,-0.04977475,0.20113146,-0.04977475,-0.3410378,1,0.001261515,0.79889366,0.2441,0.2932,0.8792633015006822,0.2701587301587302,2.908046858350171,-0.2160978546067324
16-11-21,177.035,44341420,392.39991,0.043211963,0.060529051,0.1168386,-0.051109366,0.19944444,-0.051109366,-0.3410378,1,0.00126115,0.79967809,0.244,0.2907,0.8544891640866873,0.297936507936508,2.893356470024983,-0.19837310128212962
17-11-21,177.45,51205400,377.5039,0.045512647,0.062638784,0.11843764,-0.048885006,0.20225614,-0.048885006,-0.3410378,1,0.00126092,0.80064389,0.2437,0.2928,0.8627049180327868,0.3118253968253969,2.887687169991923,-0.19419224260594448
18-11-21,184.803,114070760,395.12519,0.087477878,0.10606687,0.16352839,-0.009473631,0.25207405,-0.009473631,-0.3410378,1,0.001260924,0.81010098,0.2439,0.2994,0.8921175684702739,0.2761111111111111,2.918980851234991,-0.25017177894872916
19-11-21,183.8285,98924060,386.06161,0.080424676,0.099700562,0.15619807,-0.014696857,0.24547164,-0.014696857,-0.3410378,1,0.0012603,0.81038522,0.2438,0.2973,0.8916918937100572,0.2205555555555555,2.914187064502481,-0.22554540859715888
22-11-21,178.6285,96957000,369.97606,0.049150867,0.06819428,0.12245718,-0.042568359,0.21024069,-0.042568359,-0.3410378,1,0.001259232,0.81545322,0.242,0.2991,0.9277833500501506,0.2205555555555555,2.914187064502481,-0.1966459168939844
23-11-21,179.002,73844920,358.97949,0.050542194,0.06998784,0.12377158,-0.040566435,0.21277122,-0.040566435,-0.3410378,1,0.001258311,0.81603734,0.2414,0.3046999999999999,0.9520840170659668,0.2299365079365079,2.911558331307083,-0.1920106956291763
24-11-21,179.0205,46560360,355.91153,0.050006062,0.069628757,0.12282647,-0.040467276,0.21289656,-0.040467276,-0.3410378,1,0.001257265,0.81582865,0.2414,0.3059,0.9221967963386728,0.2210079365079365,2.910524619966147,-0.19686367683335076
26-11-21,175.228,59825940,349.23345,0.027663603,0.046589971,0.098014878,-0.060794713,0.18720168,-0.060794713,-0.3410378,1,0.001256511,0.8157304,0.2418,0.3204,0.9868913857677905,0.2091031746031746,2.90833574247237,-0.18029197900184657
29-11-21,178.0785,65311140,356.39504,0.043774665,0.063164618,0.11483856,-0.045516306,0.20651434,-0.045516306,-0.3410378,1,0.001255905,0.81723627,0.2405,0.309,0.8925566343042071,0.2646587301587301,2.932364805372768,-0.19800159416674376
30-11-21,175.3535,80022140,357.38227,0.026891668,0.046523876,0.096892273,-0.060122045,0.18805197,-0.060122045,-0.3410378,1,0.001255736,0.81852512,0.2368,0.3173999999999999,0.9432892249527411,0.2051349206349206,2.921890063860804,-0.1761672888772619
01-12-21,172.186,75139900,351.62356,0.007751716,0.027412913,0.076104449,-0.077099541,0.16659158,-0.077099541,-0.3410378,1,0.001255329,0.81885108,0.2372,0.3213,0.9638966697790226,0.1686269841269841,2.8953670429222127,-0.1729456029780916
02-12-21,171.868,64725760,357.96661,0.005553279,0.025348528,0.073176929,-0.078803991,0.16443707,-0.078803991,-0.3410378,1,0.001254986,0.81894,0.2371,0.317,0.944794952681388,0.158047619047619,2.893527955537749,-0.15711081344655023
03-12-21,169.4895,80711000,355.83137,-0.008210594,0.010947691,0.057440341,-0.091552523,0.1483223,-0.091552523,-0.3410378,1,0.001254977,0.82004761,0.2371,0.3285,0.9987823439878234,0.1342380952380952,2.8823661533058846,-0.15937307171962187
06-12-21,171.3685,68860000,362.9454,0.002773758,0.021779516,0.068266851,-0.081481263,0.16105286,-0.081481263,-0.3410378,1,0.00125443,0.82036555,0.236,0.3232,0.9551361386138616,0.1382063492063492,2.8818343786538883,-0.15420028177166478
07-12-21,176.1645,66410720,363.98151,0.030129645,0.049860985,0.097175838,-0.055775163,0.19354664,-0.055775163,-0.3410378,1,0.001254345,0.82550268,0.2367,0.3112,0.8605398457583547,0.1282857142857143,2.8801410317572644,-0.17813256184608836
08-12-21,176.158,45253660,360.71242,0.028845076,0.049253796,0.096159474,-0.055810002,0.1935026,-0.055810002,-0.3410378,1,0.001253796,0.82530762,0.2362999999999999,0.3091,0.8463280491750244,0.1177063492063492,2.9001146339342685,-0.18852840651094832
09-12-21,174.171,46061820,352.14558,0.016158146,0.036760515,0.082890201,-0.066460132,0.18004031,-0.066460132,-0.3410378,1,0.001253183,0.82218801,0.236,0.3125,0.88096,0.0859603174603174,2.955434116316184,-0.16634500187817622
10-12-21,172.212,60689760,348.86033,0.0037965,0.024563843,0.069806319,-0.076960184,0.16676773,-0.076960184,-0.3410378,1,0.001252445,0.82303295,0.2364,0.2994,0.8550434201736807,0.1018333333333333,2.949553175065622,-0.1458543724983732
13-12-21,169.5675,62169000,341.20287,-0.0122402,0.008462764,0.052541828,-0.091134451,0.14885076,-0.091134451,-0.3410378,1,0.001251654,0.82441052,0.2351,0.3014,0.9037823490378234,0.0891349206349206,2.946518533103672,-0.1399654218753013
14-12-21,169.0915,55975280,344.90738,-0.016113679,0.005202482,0.048779156,-0.093685765,0.14562577,-0.093685765,-0.3410378,1,0.00125078,0.82348038,0.2355999999999999,0.3026999999999999,0.9203832177073012,0.0931031746031746,2.9460590917180687,-0.12000471443283747
15-12-21,173.315,75794260,347.64574,0.007024097,0.029604157,0.074095326,-0.07104821,0.17424076,-0.07104821,-0.3410378,1,0.001249716,0.8274016,0.2378,0.3012,0.9179946879150064,0.0990555555555555,2.9451071430790385,-0.11770370348895096
16-12-21,168.871,60876840,339.29919,-0.019454712,0.002608506,0.045783691,-0.094867624,0.14413185,-0.094867624,-0.3410378,1,0.001247877,0.82774632,0.2380999999999999,0.3048,0.982283465,0.0435,2.8797025798531184,-0.09354707438960821
17-12-21,170.0175,85755160,346.82654,-0.013358562,0.008816639,0.052109186,-0.088722494,0.15189959,-0.088722494,-0.3410378,1,0.001246297,0.82812706,0.239,0.3038,0.956879526,0.0329206349206349,2.8773934622429262,-0.11123168986859418
20-12-21,167.079,57372660,340.97549,-0.030709093,-0.009191923,0.033250761,-0.10447257,0.13199072,-0.10447257,-0.3410378,0,0.001244123,0.82917289,0.2397,0.3107999999999999,0.9906692406692408,0.039531746031746,2.876353088593617,-0.08255365317372808
21-12-21,170.417,55955820,344.953,-0.012272564,0.010085638,0.053110816,-0.086581212,0.15460628,-0.086581212,-0.3410378,1,0.001241891,0.83160733,0.2401,0.3041,0.8895100295955279,0.0225238095238095,2.870194160553321,-0.10506911614605871
22-12-21,171.037,55035460,343.54918,-0.00967443,0.013215319,0.056139526,-0.083258071,0.15880689,-0.083258071,-0.3410378,1,0.001239055,0.8317119,0.24,0.301,0.8538205980066446,-0.0296269841269841,2.809797362444848,-0.10876583150944776
23-12-21,171.0685,36788240,343.9878,-0.010277651,0.012940207,0.055519716,-0.083089234,0.15902031,-0.083089234,-0.3410378,1,0.001235937,0.83137935,0.2396,0.2956,0.8433694181326117,-0.0693095238095238,2.816152997580622,-0.10940638295456455
27-12-21,169.6695,58846820,342.80476,-0.018902503,0.004204612,0.04609456,-0.09058774,0.14954183,-0.09058774,-0.3410378,1,0.001233655,0.83171693,0.2407,0.2987,0.9166387679946434,-0.0970873015873016,2.798012392667569,-0.10093392481687528
28-12-21,170.661,54711860,348.75952,-0.013193216,0.009577636,0.051387527,-0.085273395,0.15625942,-0.085273395,-0.3410378,1,0.001231346,0.82372993,0.2404,0.2994,0.894121576,-0.0970873015873016,2.798012392667569,-0.11619342662008667
29-12-21,169.201,35754040,338.68551,-0.021280374,0.000508426,0.041637593,-0.093098855,0.14636766,-0.093098855,-0.3410378,1,0.001229039,0.82341455,0.24,0.2994,0.8871075484301937,-0.0812142857142857,2.79284040032736,-0.12091883881333065
30-12-21,168.6445,37583100,336.82929,-0.02409711,-0.003131726,0.037491643,-0.096081642,0.14259727,-0.096081642,-0.3410378,0,0.001226845,0.82261515,0.2396,0.2953,0.9038266169996614,-0.0587301587301587,2.781978881770001,-0.12741003142580098
31-12-21,166.717,47635720,335.77599,-0.034800212,-0.014971235,0.024954411,-0.10641286,0.1295381,-0.10641286,-0.3410378,0,0.001224764,0.8229483,0.2394,0.2959,0.9219330855018588,-0.041531746031746,2.775583161051535,-0.14253394484091023
03-01-22,170.4045,63869140,354.49078,-0.013297835,0.006320771,0.046876738,-0.086648211,0.15452159,-0.086648211,-0.3410378,1,0.001222622,0.82288105,0.2403,0.2928,0.9795081967213116,-0.0673253968253968,2.75993200925389,-0.1597874759510876
04-01-22,167.522,70725160,344.55,-0.030072152,-0.011051568,0.028465365,-0.10209813,0.13499212,-0.10209813,-0.3410378,0,0.001220792,0.82401592,0.2407,0.2963,1.002699966250422,-0.0911349206349206,2.7462744326767865,-0.11649746415323656
05-01-22,164.357,64302720,334.12927,-0.048213918,-0.029950042,0.00841223,-0.11906223,0.11354867,-0.11906223,-0.3410378,0,0.001219096,0.82169867,0.2402,0.2996,1.0814419225634178,-0.1149444444444444,2.7323411274209755,-0.08231372045794583
06-01-22,163.254,51957780,318.35864,-0.053993319,-0.036713063,0.001075847,-0.12497421,0.10607564,-0.12497421,-0.3410378,0,0.001217484,0.82239744,0.2401,0.3007,1.0512138343864317,-0.1248650793650793,2.7296351734635027,-0.060109453228946404
