Date,close,volume,logret_1,roc_5,rsi_14,macd_hist,atr_14_pct,vol_z_21,bb_width_20_2,vol_ratio_21_252,dist_sma20,sma_slope_20,dist_sma50,dist_sma200,dist_sma400,from_52w_high,from_52w_low,hv_yz_30_ext,iv_atm_30_ext,iv_skew_30_ext,pc_ratio_oi_30_ext,pc_ratio_vol_30_ext,iv_minus_hv30,iv_ts_ratio_30_360,news_sent_mean,news_mean_w3,news_std_w3,target_1d_logret_fwd
07-07-23,129.78,41992251,0.011001893,1.4698984,60.960692,-0.42618467,2.3359999,-0.82731594,6.6254177,0.69261393,0.01685752,0.24765,0.089554532,0.24432781,0.063191031,-0.10360547,0.58616475,0.261,0.3827,1.0,0.72,0.67,0.1217,1.1396664681357953,0.0,0.0,0.0,-0.020630524230991387
10-07-23,127.13,61889289,-0.020630524,-2.4777539,53.729188,-0.60916299,2.4315149,0.49410351,6.1743492,0.60399053,-0.005028469,0.2341,0.063351955,0.21863107,0.042436698,-0.1219091,0.55377658,0.2569,0.4031,2.63,0.69,0.85,0.1462,1.188034188034188,0.0,0.0,0.0,0.012895337148006333
11-07-23,128.78,49951460,0.012895337,-1.1058209,57.138515,-0.61574897,2.3753357,-0.27838043,5.3440168,0.57911659,0.005779444,0.24245,0.073747385,0.23384193,0.05684828,-0.1105125,0.5739428,0.2542999999999999,0.3974,1.83,0.79,0.26,0.1431,1.1774814814814816,-3.0,-1.0,1.4142135623730896,0.015563916913060876
12-07-23,130.8,54022847,0.015563917,0.3221353,60.933565,-0.48641444,2.3070361,-0.009111972,5.5392454,0.5870623,0.019871113,0.25125,0.085998999,0.25238622,0.074319832,-0.096560298,0.59863114,0.2572,0.3881,1.7,0.43,0.51,0.1309,1.164765906362545,0.0,-1.0,1.4142135623730896,0.026406664506093643
13-07-23,134.3,61170883,0.026406665,4.6276098,66.472791,-0.18310873,2.2922478,0.44556624,6.7493384,0.5906322,0.044051511,0.2489,0.10911897,0.28463609,0.10401597,-0.072385689,0.64140797,0.2638,0.3915999999999999,1.76,0.48,0.3,0.1277999999999999,1.1773902585688514,0.0,-1.0,1.4142135623730896,0.0028254907636818217
14-07-23,134.68,54487090,0.002825491,3.7756203,67.019557,0.0146452,2.2598728,-0.021648299,7.6702803,0.59050305,0.043654807,0.31415,0.10658206,0.28706875,0.10808433,-0.069761017,0.64605231,0.2618,0.3981,0.52,0.47,0.35,0.1363,1.1962139423076923,0.0,0.0,0.0,-0.008350779217419963
17-07-23,133.56,48450198,-0.008350779,5.0578148,63.721128,0.040114851,2.2449385,-0.41841616,8.0926581,0.5967743,0.032395705,0.3453,0.092012431,0.27519862,0.099788165,-0.077496892,0.63236373,0.2602,0.4054,1.48,0.59,0.63,0.1452,1.2069068175052098,0.0,0.0,0.0,-0.005480699931041724
18-07-23,132.83,54969133,-0.0054807,3.1448983,61.593338,-0.018937648,2.230747,0.041897816,7.8982577,0.60109895,0.023848431,0.37045,0.080947797,0.26733214,0.094664509,-0.082539025,0.6234417,0.2589,0.4165999999999999,0.13,0.62,0.4,0.1576999999999999,1.238774903360095,0.0,0.0,0.0,0.018867780713501207
19-07-23,135.36,54531037,0.018867781,3.4862385,65.849558,0.080217384,2.2152734,0.12260043,8.2035715,0.60117716,0.039511577,0.38525,0.096236546,0.29020543,0.11630121,-0.065064235,0.65436324,0.2579,0.4175999999999999,-1.56,0.65,0.2,0.1596999999999999,1.2104347826086956,0.0,0.0,0.0,-0.040711185057013585
20-07-23,129.96,59820579,-0.040711185,-3.2315711,52.481173,-0.23292095,2.4739328,0.51702473,7.2676314,0.70774279,-0.003920396,0.3696,0.048406094,0.23773403,0.072633301,-0.1023622,0.5883647,0.2658,0.4282999999999999,0.18,0.65,0.55,0.1624999999999999,1.2530719719133996,0.0,0.0,0.0,0.00030773965468286355
21-07-23,130.0,133307290,0.00030774,-3.4749035,52.558004,-0.44036257,2.4588791,3.4993016,7.271858,0.70621615,-0.003556537,0.29255,0.044787635,0.23728305,0.073923271,-0.10208592,0.58885358,0.2686,0.4147,-0.13,0.64,0.58,0.1461,1.2240259740259738,0.0,0.0,0.0,-0.009273636785329102
24-07-23,128.8,45671535,-0.009273637,-3.5639413,49.948816,-0.64881135,2.4880799,-0.44505343,7.3206615,0.61625198,-0.012553905,0.1652,0.032056244,0.22541237,0.064891396,-0.11037436,0.57418724,0.2673999999999999,0.414,0.17,0.61,0.57,0.1466,1.23508353221957,0.0,0.0,0.0,0.002558835188306981
25-07-23,129.13,39236663,0.002558835,-2.7855153,50.674019,-0.74784436,2.3625366,-0.686637,7.0505737,0.61510822,-0.010706556,0.0591,0.031897483,0.22807414,0.0685228,-0.10809504,0.57822048,0.2616,0.4164,-0.26,0.63,0.46,0.1548,1.231224127735068,0.0,0.0,0.0,-0.007618196048479997
26-07-23,128.15,53910087,-0.007618196,-5.3265366,48.429852,-0.85500287,2.37889,0.046259724,7.1782935,0.60362717,-0.017827033,0.00725,0.021146457,0.21829921,0.061268175,-0.11486393,0.56624297,0.2661,0.4100999999999999,-0.34,0.62,0.6,0.1439999999999999,1.215471251,0.0,0.0,0.0,0.000780031240798674
27-07-23,128.25,52610661,0.000780031,-1.3157895,48.679609,-0.89076505,2.4768097,-0.031215492,7.2735648,0.5957142,-0.016762946,-0.00165,0.01917398,0.21845699,0.063024352,-0.11417323,0.56746517,0.2812,0.4082,-0.34,0.65,0.43,0.127,1.195314787701318,-6.0,-2.0,2.8284271247461867,0.03041008347112654
28-07-23,132.21,46317381,0.030410083,1.7,57.464753,-0.63153627,2.4881741,-0.32645254,7.124175,0.65473843,0.011924808,0.0338,0.047511595,0.25497425,0.096729947,-0.086821384,0.61586409,0.281,0.3914,-0.05,0.59,0.61,0.1104,1.1634958382877527,0.0,-2.0,2.8284271247461867,0.011057316765132965
31-07-23,133.68,41901516,0.011057317,3.7888199,60.189132,-0.35846865,2.3737387,-0.54678435,7.3901148,0.65344971,0.021877723,0.0757,0.05611604,0.26763619,0.10978463,-0.076668048,0.63383036,0.2825,0.4009,0.4,0.57,0.83,0.1184,1.1746264283621446,0.0,-2.0,2.8284271247461867,-0.014998208565009628
01-08-23,131.69,42298925,-0.014998209,1.9824983,55.048848,-0.31103387,2.349776,-0.49584802,7.3952758,0.67044276,0.006100473,0.12125,0.038173307,0.24765425,0.094126492,-0.09041304,0.60950868,0.2768,0.412,-0.04,0.58,0.32,0.1352,1.2029197080291971,0.0,0.0,0.0,-0.026781131157519397
02-08-23,128.21,51027614,-0.026781131,0.046820133,47.421778,-0.5018874,2.5124773,-0.12702496,7.6099617,0.71120182,-0.019673811,0.09325,0.008836466,0.21378255,0.066153512,-0.11444951,0.56697629,0.2848,0.4349,0.61,0.5,0.55,0.1501,1.2383257403189067,0.0,0.0,0.0,0.005444941890404069
03-08-23,128.91,91163736,0.005444942,0.51461988,48.953839,-0.56418884,2.5104011,1.6752357,7.5349473,0.71325183,-0.01452865,0.0282,0.012130491,0.21913938,0.072873146,-0.10961459,0.57553165,0.2848,0.4272999999999999,1.62,0.58,1.56,0.1424999999999999,1.2240045832139788,0.0,0.0,0.0,0.07945178106553956
04-08-23,139.57,153128470,0.079451781,5.5669011,65.459749,0.094259474,2.9063785,3.1156562,9.4467971,0.97537865,0.062985529,0.0883,0.091613573,0.31834698,0.16229574,-0.035985633,0.70581765,0.4196,0.303,2.4,0.76,0.73,-0.1166,0.8922261484098939,3.5,1.1666666666666667,1.6499158227686086,0.018808886934818966
07-08-23,142.22,71213112,0.018808887,6.3883902,68.211562,0.65854849,2.8287976,0.28515027,11.389904,0.98256527,0.07697958,0.2843,0.10792577,0.34173957,0.18496847,-0.017682,0.73820582,0.4235,0.2946,3.84,1.04,1.51,-0.1289,0.8757431629013079,0.0,1.1666666666666667,1.6499158227686086,-0.01616139513762117
08-08-23,139.94,51710497,-0.016161395,6.2647126,63.522413,0.81811726,2.863498,-0.36657155,12.215421,0.9739013,0.055254972,0.4903,0.085944339,0.31868246,0.16671201,-0.033430032,0.71033977,0.42,0.2999,4.61,1.85,1.02,-0.1201,0.8820588235294117,-6.0,-0.8333333333333334,3.922867431979938,-0.015047621847945003
09-08-23,137.85,50017349,-0.015047622,7.5189143,59.485553,0.72591108,2.866124,-0.42463262,12.57887,0.98484343,0.036738991,0.56215,0.06678863,0.29760625,0.14999842,-0.047865727,0.68479589,0.4172999999999999,0.302,4.37,1.78,0.5,-0.1153,0.8874522480164561,0.0,-2.0,2.8284271247461863,0.0051373073443194105
10-08-23,138.56,58928402,0.005137307,7.4858428,60.406091,0.65776579,2.7982914,-0.12793072,13.062495,0.97893326,0.04041208,0.46665,0.069485696,0.30310958,0.15654376,-0.042961735,0.69347348,0.4179,0.2907,5.03,1.58,0.86,-0.1272,0.8592964824120604,0.0,-2.0,2.8284271247461863,-0.0010831499055144569
14-08-23,140.57,47148699,0.01548529,-1.1601744,63.042934,0.57407998,2.632561,-0.48245862,14.223305,0.9663662,0.051265752,0.26045,0.079064897,0.31962019,0.17446865,-0.029078602,0.7180396,0.4205,0.2773,4.19,1.03,0.71,-0.1432,0.8265275707898659,0.0,0.0,0.0,-0.020846068268822782
15-08-23,137.67,42781521,-0.020846068,-1.6221238,56.959772,0.35114714,2.7060301,-0.61764181,14.410908,0.98317657,0.02771785,0.2521,0.054630584,0.29106223,0.1508115,-0.049108993,0.68259594,0.4153,0.2939,5.66,0.9,0.84,-0.1214,0.8682422451994091,0.0,0.0,0.0,-0.01906635450217899
16-08-23,135.07,41675903,-0.019066355,-2.0166848,52.105373,0.004608354,2.7017785,-0.62764476,14.401112,0.99682413,0.008417791,0.21215,0.033166583,0.26524918,0.12979278,-0.067067274,0.65081887,0.4145,0.3004,5.95,0.79,0.38,-0.1141,0.8732558139534884,0.0,0.0,0.0,-0.00810262749255129
17-08-23,133.98,48354085,-0.008102628,-3.3054273,50.17478,-0.30488393,2.6654191,-0.39443757,14.119532,0.98562834,-0.001218844,0.17855,0.023674869,0.25324436,0.12140775,-0.058468025,0.63749694,0.4122,0.3054,6.76,0.8,0.61,-0.1068,0.8824039295001445,0.0,0.0,0.0,-0.005688638095088029
18-08-23,133.22,48497698,-0.005688638,-3.7497291,48.816631,-0.55317737,2.6454452,-0.37044709,13.835363,0.91694948,-0.008074934,0.13655,0.016006565,0.24434402,0.11570012,-0.063808855,0.62820826,0.4182,0.3021,5.06,0.82,0.57,-0.1161,0.8648726023475524,0.0,0.0,0.0,0.010899697307840328
21-08-23,134.68,41442483,0.010899697,-4.1900832,51.530889,-0.60716059,2.5611188,-0.54854455,13.285375,0.92045785,0.000605505,0.1645,0.025509823,0.25575904,0.12857624,-0.053016453,0.64605231,0.4175999999999999,0.2916,5.73,0.91,0.54,-0.126,0.8408304498269897,0.0,0.0,0.0,-0.0031978609038997253
22-08-23,134.25,32935104,-0.003197861,-2.4842014,50.678483,-0.65575558,2.4879539,-0.84747247,12.733947,0.91859499,-0.004482609,0.2279,0.020553995,0.24929596,0.12555462,-0.056039938,0.64079687,0.4086999999999999,0.2962,5.76,0.83,0.54,-0.1125,0.8526194588370754,0.0,0.0,0.0,0.00941549751477037
23-08-23,135.52,42801043,0.009415498,0.33316058,53.143762,-0.58844128,2.4324831,-0.47210141,11.857915,0.9247053,0.002196372,0.2709,0.028808459,0.25840798,0.13669739,-0.047110111,0.65631875,0.4077,0.2871,2.93,0.83,0.43,-0.1206,0.8348357080546671,0.0,0.0,0.0,-0.027530164742582797
24-08-23,131.84,43646250,-0.027530165,-1.5972533,45.973059,-0.76656226,2.5896928,-0.41810792,11.123565,0.95579582,-0.026310445,0.28205,8.4958674e-05,0.22191825,0.10629072,-0.072985515,0.61134197,0.4107,0.3026999999999999,5.79,0.81,0.43,-0.108,0.8651043155187195,0.0,0.0,0.0,0.01071304097322951
25-08-23,133.26,44147451,0.010713041,0.030025522,48.841541,-0.7619627,2.5554374,-0.38155094,11.007785,0.95893945,-0.016204644,0.2261,0.009808617,0.23263827,0.11842631,-0.063000984,0.62869714,0.4029,0.2778,4.31,0.81,0.66,-0.1251,0.8056844547563805,0.0,0.0,0.0,-0.0009009009618335852
28-08-23,133.14,34108410,-0.000900901,-1.1434511,48.606678,-0.73962108,2.4877083,-0.73866439,11.053355,0.9240515,-0.016894586,0.1379,0.007978123,0.22907491,0.11768661,-0.063844748,0.62723051,0.3982,0.2786,6.72,0.81,0.41,-0.1196,0.8098837209302326,0.0,0.0,0.0,0.013206683278168149
29-08-23,134.91,38646093,0.013206683,0.49162011,52.25373,-0.58502914,2.3855985,-0.55744353,10.756283,0.93294697,-0.005007781,0.07575,0.019923704,0.24261733,0.13266611,-0.051399241,0.64886336,0.3896,0.2662,4.26,0.67,0.48,-0.1234,0.7845564397288535,0.0,0.0,0.0,0.0011852731219471207
30-08-23,135.07,36137015,0.001185273,-0.33205431,52.581309,-0.45706228,2.3056479,-0.63796619,9.5203938,0.92198958,-0.006341406,0.1193,0.019700982,0.24189252,0.13409994,-0.050274223,0.65081887,0.3898,0.2597,2.61,0.59,0.41,-0.1301,0.7719976218787157,0.0,0.0,0.0,0.02153298372727593
31-08-23,138.01,58781314,0.021532984,4.679915,58.24957,-0.17403687,2.2914283,0.20594199,8.3008548,0.89905799,0.011899961,0.2368,0.039827009,0.26675663,0.1588249,-0.029602025,0.68675141,0.3923,0.2537,3.48,0.59,0.8,-0.1386,0.7543859649122807,0.0,0.0,0.0,0.0007967262218431489
01-09-23,138.12,40991536,0.000796726,3.6470059,58.449696,0.011132228,2.2856006,-0.39753016,8.1156222,0.89989793,0.013245106,0.2571,0.039407481,0.26546471,0.15989117,-0.028828575,0.68809582,0.3879999999999999,0.2458,3.12,0.62,0.95,-0.1422,0.7357078718946424,0.0,0.0,0.0,-0.006173083258223314
05-09-23,137.27,40636738,-0.006173083,3.1019979,56.207624,0.063969699,2.2551661,-0.55088795,7.13434,0.556906,0.008841233,0.13385,0.031777887,0.25547246,0.15305096,-0.034805231,0.67770716,0.2309,0.259,2.17,0.85,0.91,0.0281,0.7715221924337207,0.0,0.0,0.0,-0.014011893405655045
06-09-23,135.36,41785507,-0.014011893,0.3335557,51.433309,-0.036698085,2.2734963,-0.35180683,6.6580122,0.53691395,-0.003518898,-0.0508,0.016194855,0.23584244,0.13738537,-0.048235129,0.65436324,0.2254,0.2647,2.63,0.96,0.65,0.0393,0.7817483756645008,0.0,0.0,0.0,0.01822824161189256
07-09-23,137.85,48498912,0.018228242,2.058192,56.607912,0.052578546,2.3253153,0.66483365,6.6580122,0.54994875,0.014811761,-0.15745,0.033542716,0.25611055,0.15861864,-0.030727043,0.68479589,0.2297,0.2618,3.97,0.98,1.44,0.0321,0.7775467775467775,0.0,0.0,0.0,0.002752827006460032
08-09-23,138.23,38365929,0.002752827,0.15940874,57.354668,0.12145352,2.2618985,-0.76797636,6.6034594,0.53531752,0.017732833,-0.1215,0.034965559,0.25704805,0.16182754,-0.028055126,0.68944023,0.2285,0.2529,3.67,1.0,0.63,0.0244,0.7538002980625933,0.0,0.0,0.0,0.03462472208613938
11-09-23,143.1,56764525,0.034624722,3.6055604,65.539656,0.46019509,2.2978981,2.081211,7.9359553,0.61356907,0.051772799,-0.00385,0.068995398,0.29834574,0.20312761,0.0,0.74896113,0.2292,0.2496999999999999,4.83,0.83,0.99,0.0204999999999999,0.7559794126551618,0.0,0.0,0.0,-0.013153919481432784
12-09-23,141.23,42668452,-0.013153919,2.8848255,60.720415,0.51914648,2.2879497,-0.10942663,8.1056418,0.62792462,0.037776749,0.072,0.053315374,0.27859334,0.18782249,-0.013067785,0.72610609,0.2271999999999999,0.2564,2.99,0.85,1.4,0.0292,0.7727546714888488,0.0,0.0,0.0,0.02530895713438698
13-09-23,144.85,60465175,0.025308957,7.0109338,65.941405,0.74881621,2.2743492,2.2228518,9.80589,0.65198654,0.061576571,0.14875,0.07796151,0.3083623,0.21869312,0.0,0.77034955,0.228,0.2645,3.84,0.85,0.51,0.0365,0.7916791379826401,0.0,0.0,0.0,-0.0008978831283196353
14-09-23,144.72,64033607,-0.000897883,4.9836779,65.604167,0.83242629,2.2574198,2.2145364,11.039808,0.63029312,0.056886523,0.261,0.074700284,0.30416593,0.21802131,-0.00089748,0.76876069,0.225,0.2469,3.02,0.79,0.87,0.0219,0.749544627,0.0,0.0,0.0,-0.030376577103179956
15-09-23,140.39,102909330,-0.030376577,1.562613,55.434871,0.55017457,2.3963955,3.6107568,11.037299,0.66830642,0.022870507,0.32315,0.040686012,0.26250369,0.18204125,-0.030790473,0.71583965,0.2334,0.2519,4.51,0.8,0.74,0.0185,0.7501488981536629,0.0,0.0,0.0,-0.0029247087224662026
18-09-23,139.98,42823480,-0.002924709,-2.1802935,54.572265,0.30231514,2.3608421,-0.31753096,10.795329,0.66409605,0.017377843,0.3803,0.036079979,0.2561304,0.17891955,-0.033620987,0.71082865,0.2267,0.2577,3.63,0.81,0.47,0.0309999999999999,0.7722505244231345,0.0,0.0,0.0,-0.016930630269952396
19-09-23,137.63,61482470,-0.01693063,-2.5490335,49.789938,-0.035489963,2.4590355,0.84785847,10.608413,0.68318388,-0.000773216,0.32355,0.017105222,0.23276956,0.15955587,-0.049844667,0.68210706,0.2317,0.2666,4.05,0.78,0.58,0.0349,0.7913327396853667,0.0,0.0,0.0,-0.017148302376172316
20-09-23,135.29,46263716,-0.017148302,-6.599931,45.512977,-0.41124391,2.543046,-0.14557315,10.480016,0.69649479,-0.018132863,0.22015,-0.001148801,0.20965426,0.14035068,-0.06599931,0.6535077,0.2357999999999999,0.2753,4.48,0.76,0.57,0.0395,0.8200774501042597,0.0,0.0,0.0,-0.04505334518811581
21-09-23,129.33,70343342,-0.045053345,-10.634328,36.834176,-1.0211684,2.8004954,1.2720167,11.731158,0.80245486,-0.059274507,0.06555,-0.044944401,0.15454788,0.090775519,-0.10714532,0.58066487,0.2506,0.3123,4.91,0.74,0.55,0.0617,0.905217391,0.0,0.0,0.0,-0.0016250729055143228
22-09-23,129.12,59904348,-0.001625073,-8.0276373,36.569569,-1.3766143,2.7988609,0.55659987,12.404983,0.79806108,-0.059871999,-0.07495,-0.045765139,0.15071573,0.089590956,-0.1085951,0.57809826,0.2578,0.3135,4.35,0.72,0.61,0.0557,0.9142607174103238,3.0,1.0,1.4142135623730927,0.016514066293677417
25-09-23,131.27,46017825,0.016514066,-6.2223175,41.224877,-1.4001775,2.7201602,-0.33088259,12.751728,0.77759202,-0.04352483,-0.14315,-0.029386799,0.16763818,0.10823265,-0.093752157,0.60437546,0.2523,0.3368,5.52,0.72,0.32,0.0845,0.9830706363105663,6.0,3.0,2.4494897427831788,-0.04113310662153318
26-09-23,125.98,73048207,-0.041133107,-8.4647243,34.513111,-1.6861001,2.9715491,1.2507201,14.468585,0.84941395,-0.079668774,-0.20415,-0.067455853,0.11871718,0.064116313,-0.1302727,0.53972134,0.2568,0.3846,7.84,0.68,1.19,0.1278,1.093545635484788,0.0,3.0,2.4494897427831788,0.0
27-09-23,125.98,66553449,0.0,-6.8815138,34.513111,-1.7800374,2.949235,0.77331085,16.075805,0.84999204,-0.076656968,-0.25375,-0.066509183,0.11695017,0.064539987,-0.1302727,0.53972134,0.2598,0.3868,5.95,0.87,0.38,0.1269999999999999,1.1010532308568175,-7.0,-0.3333333333333333,5.312459150169741,0.0
28-09-23,125.98,54554968,0.0,-2.5902729,34.513111,-1.7446607,2.9392932,-0.022451627,17.461066,0.83755068,-0.073570885,-0.35215,-0.065209745,0.11512655,0.065111008,-0.1302727,0.53972134,0.2683999999999999,0.3774,5.39,0.75,1.03,0.109,1.076747503566334,0.0,-2.333333333333333,3.2998316455372185,0.009008358034677604
29-09-23,127.12,62411730,0.009008358,-1.5489467,37.262328,-1.5533584,2.8829891,0.41396247,18.364076,0.84640089,-0.061429415,-0.4508,-0.056353063,0.12339915,0.075355412,-0.12240249,0.55365436,0.2802,0.3826,5.86,0.73,1.23,0.1023999999999999,1.093455272935124,-6.0,-4.333333333333333,3.091206165165229,0.01824043088890372
02-10-23,129.46,48029744,0.018240431,-1.3788375,42.590006,-1.1942317,2.845508,-0.50112467,18.716393,0.84015785,-0.041086758,-0.4756,-0.038905543,0.14221257,0.095708871,-0.10624784,0.58225373,0.2815,0.3996,5.24,0.66,0.54,0.1181,1.140736511561519,0.0,-2.0,2.8284271247461863,-0.03730072836784316
03-10-23,124.72,51564991,-0.037300728,-1.0001588,35.933372,-1.1978492,3.0408074,-0.30849847,19.86722,0.890015,-0.071882244,-0.50965,-0.073533454,0.098785649,0.056181474,-0.13897135,0.52432168,0.2821,0.4416,6.98,0.61,0.51,0.1594999999999999,1.2165289256198348,0.0,-2.0,2.8284271247461863,0.018115861709070123
04-10-23,127.0,44203870,0.018115862,0.80965233,40.731911,-0.97790781,2.9213968,-0.8245921,20.480808,0.91419505,-0.051966423,-0.51065,-0.056298133,0.11697572,0.076060203,-0.12323093,0.55218773,0.2809,0.4278,6.62,0.57,0.42,0.1469,1.192640089,0.0,0.0,0.0,-0.008222690225767415
05-10-23,125.96,39660643,-0.00822269,-0.015875536,39.286461,-0.83901963,2.8865321,-1.1184125,21.024454,0.91583149,-0.055538477,-0.51915,-0.063721358,0.10597581,0.067744561,-0.13041077,0.5394769,0.2827,0.4307999999999999,5.95,0.57,0.65,0.1480999999999999,1.1963343515690086,0.0,0.0,0.0,0.01575331884849327
06-10-23,127.96,46836698,0.015753319,0.66079295,43.443038,-0.56229675,2.8796044,-0.62630827,21.10908,0.91034644,-0.036833806,-0.53195,-0.048814065,0.1214176,0.085104856,-0.11660338,0.5639208,0.2866,0.408,5.53,0.64,0.31,0.1213999999999999,1.159749857873792,7.0,2.333333333333333,3.299831645537222,0.0023417386393995415
09-10-23,128.26,38773738,0.002341739,-0.92692724,44.061675,-0.32089647,2.8920966,-1.1724228,20.177047,0.91019564,-0.029153405,-0.5644,-0.04602381,0.12192934,0.087860881,-0.11453227,0.56758739,0.294,0.4108,4.86,0.66,1.03,0.1168,1.161764705882353,0.0,2.333333333333333,3.299831645537222,0.009466975337326752
10-10-23,129.48,42178619,0.009466975,3.8165491,46.618852,-0.054846677,2.8086103,-0.87768124,19.295485,0.85295643,-0.01554089,-0.61305,-0.036347588,0.13048931,0.098360724,-0.10610977,0.58249817,0.2918,0.3983,6.3,0.86,0.71,0.1064999999999999,1.135081219720718,0.0,2.333333333333333,3.299831645537222,0.017986784711835034
11-10-23,131.83,40741842,0.017986785,3.8031496,51.242508,0.28494516,2.7007538,-0.96101909,17.004966,0.87238839,0.007312433,-0.63175,-0.018878203,0.14859833,0.11847213,-0.089886089,0.61121975,0.2876,0.3925,6.82,0.94,1.02,0.1049,1.1246418338108883,0.0,0.0,0.0,0.003785589015079473
12-10-23,132.33,55528581,0.003785589,5.057161,52.191343,0.5344325,2.6737943,0.025835363,14.103066,0.8328004,0.01594199,-0.64385,-0.015760623,0.15059485,0.12305933,-0.086434242,0.61733073,0.2917,0.3939,5.43,0.95,0.76,0.1022,1.1312464101091326,0.0,0.0,0.0,-0.019381043085290647
13-10-23,129.79,45824685,-0.019381043,1.4301344,47.169541,0.51901641,2.7715935,-0.55685334,12.211078,0.84204091,0.000512629,-0.60465,-0.034778897,0.12622086,0.10187069,-0.10396962,0.58628697,0.2956,0.4185999999999999,6.3,0.93,0.58,0.123,1.1679687499999998,0.0,0.0,0.0,0.02104217303536712
16-10-23,132.55,42832918,0.021042173,3.3447684,52.516025,0.6754228,2.6967864,-0.81903413,10.107978,0.83714271,0.024723236,-0.54935,-0.013223035,0.14764414,0.12552433,-0.08491543,0.62001956,0.2959,0.397,5.75,0.73,0.55,0.1011,1.1362335432169437,0.0,0.0,0.0,-0.00818124402652177
17-10-23,131.47,49344550,-0.008181244,1.5369169,50.368006,0.68472586,2.7349898,-0.23057429,8.4251246,0.84627975,0.018799789,-0.45595,-0.019694105,0.13596769,0.11673056,-0.092371419,0.60681985,0.3006,0.4021,5.95,0.66,0.28,0.1015,1.1413567981833663,0.0,0.0,0.0,-0.025733315187028146
18-10-23,128.13,42699479,-0.025733315,-2.8066449,44.329294,0.45555117,2.8265926,-0.79476251,7.1900602,0.87226895,-0.004320594,-0.38145,-0.042913165,0.10500168,0.088937479,-0.11542975,0.56599853,0.3034,0.4255,4.51,0.6,0.17,0.1220999999999999,1.1644772851669405,0.0,0.0,0.0,0.002105017734376021
19-10-23,128.4,60961355,0.002105018,-2.9698481,44.904348,0.31826043,2.8845277,0.90763111,7.1800059,0.86463546,-0.001861792,-0.2834,-0.039540416,0.10530077,0.091901172,-0.11356576,0.56929846,0.3144,0.4301,6.5,0.63,0.38,0.1156999999999999,1.1751366120218578,0.0,0.0,0.0,-0.02547757791592873
20-10-23,125.17,56406410,-0.025477578,-3.5595963,39.630419,0.021670572,2.943342,0.58093569,7.5536847,0.79244576,-0.025474533,-0.22245,-0.06182215,0.075642817,0.065250678,-0.13586469,0.52982156,0.311,0.4453,7.11,0.66,0.87,0.1343,1.1996228448275863,0.0,0.0,0.0,0.01104369067941166
23-10-23,126.56,48259953,0.011043691,-4.5190494,42.746746,-0.064428933,2.923196,-0.21933921,7.3864396,0.80063202,-0.012842563,-0.1919,-0.049715726,0.085561521,0.077881265,-0.12626855,0.54681007,0.303,0.4342,7.34,1.17,0.83,0.1312,1.1719298245614036,0.0,0.0,0.0,0.01567921740991341
24-10-23,128.56,46477355,0.015679217,-2.2134327,46.987138,0.024991933,2.8088474,-0.41318906,7.207009,0.80174794,0.001749321,-0.1134,-0.032954469,0.10071108,0.095762374,-0.11246117,0.57125397,0.3016,0.4251,6.97,1.25,0.43,0.1235,1.1605241605241603,0.0,0.0,0.0,-0.05738721851954491
25-10-23,121.39,74577544,-0.057387219,-5.2602825,36.539049,-0.36552696,3.2194759,2.5420968,8.5102739,0.87471958,-0.052425335,-0.11735,-0.084646278,0.037810757,0.035577116,-0.16196065,0.48362259,0.3134,0.4892,5.8,1.34,0.53,0.1758,1.2887249736564803,0.0,0.0,0.0,-0.015106528978223718
26-10-23,119.57,100419520,-0.015106529,-6.876947,34.445299,-0.69413354,3.2315131,3.4248176,10.259871,0.88236498,-0.064291332,-0.14135,-0.096257598,0.020954674,0.021010567,-0.17452537,0.46137864,0.3112999999999999,0.4833,5.83,1.16,0.45,0.172,1.288456411623567,0.0,0.0,0.0,0.06609497420195448
27-10-23,127.74,125309310,0.066094974,2.0532076,48.665666,-0.32758805,3.3931067,3.2741165,10.246396,1.0737595,-0.000598514,-0.133,-0.033594945,0.089196394,0.091637377,-0.1181222,0.56123197,0.3682,0.3331,9.25,0.89,0.84,-0.0351,0.9093639093639092,6.0,2.0,2.8284271247461903,0.038169348315714856
30-10-23,132.71,72485542,0.038169348,4.8593552,55.053091,0.25198049,3.3158556,0.76835089,10.716403,1.1261344,0.036967002,-0.10025,0.004082609,0.1297706,0.13498963,-0.083810839,0.62197507,0.3697,0.3234,7.69,0.91,0.48,-0.0463,0.8965899639589687,0.0,2.0,2.8284271247461903,0.002859294649306839
31-10-23,133.09,51589380,0.002859295,3.5236465,55.508921,0.64118841,3.1700426,-0.20584177,10.950628,1.135703,0.036546662,0.07765,0.007200016,0.13132158,0.13912182,-0.081187435,0.62661941,0.3624,0.3104,6.43,0.75,0.79,-0.052,0.8689809630459128,0.0,2.0,2.8284271247461903,0.028955334729660023
01-11-23,137.0,61529409,0.028955335,12.859379,60.003627,1.114494,3.0817063,0.23263623,12.299295,1.095424,0.062860024,0.2805,0.036358795,0.16253489,0.17332328,-0.054193994,0.67440724,0.3604,0.2867,6.4,1.02,0.62,-0.0737,0.8200800915331807,0.0,0.0,0.0,0.007779877099936075
