Date,open,high,low,close,volume,logret_1,overnight_ret,roc_5,rsi_14,macd_hist,atr_14_pct,vol_z_21,dist_sma20,roc_21,dist_sma50,dist_sma200,dist_sma400,bb_width_20_2,sma_slope_20,from_52w_high,from_52w_low,vol_ratio_21_252,vol_ratio_252_1260,trend_ok,drawdown_long,roc_1260,trend_slope_3y,from_ath,hv_yz_30_ext,hv_yz_270_ext,iv_atm_30_ext,iv_atm_90_ext,iv_atm_360_ext,iv_skew_30_ext,pc_ratio_oi_30_ext,pc_ratio_vol_30_ext,iv_ts_ratio_30_360,iv_minus_hv30,news_sent_mean,news_mean_w3,news_std_w3,news_mean_w21,news_std_w21,news_mean_w63,news_std_w63,news_mean_w126,news_std_w126
08-12-22,89.24,90.86,87.88,90.35,73305887,0.021140545,0.008778897,-5.3926702,39.75173,0.18599518,4.0729615,-0.35333738,-0.041262329,0.41120249,-0.12316967,-0.27075415,-0.38018437,13.672928,-0.0146,-0.48125693,0.048873926,1.108464,1.392943,0,-0.53829786,56.809997,8.02E-05,-0.51573266,0.5068,0.5082,0.4168,0.4593,0.4214,7.75,0.36,0.41,0.989084006,-0.09,0,0,0,-0.761904762,2.598621648,-0.396825397,2.563390436,-0.39418254,2.431210429
09-12-22,88.9,90.3,88.63,89.09,67398506,-0.014043922,-0.016178875,-5.3542972,37.993632,0.15145242,3.9734273,-0.52484128,-0.05083554,3.4246575,-0.13106155,-0.2791125,-0.38807144,14.309056,-0.05785,-0.48596486,0.034246575,1.0669939,1.3929101,0,-0.53829786,53.631261,7.05E-05,-0.52248614,0.5093,0.5078,0.4227,0.464,0.4225,8.26,0.42,0.35,1.000473373,-0.0866,0,0,0,-0.761904762,2.598621648,-0.396825397,2.563390436,-0.39418254,2.431210429
12-12-22,89.21,90.58,87.87,90.55,61999762,0.01625509,0.001346046,-0.50543896,41.236731,0.24763766,3.8438939,-0.79646514,-0.029989448,-6.2920418,-0.11293672,-0.26541921,-0.37732631,12.968625,-0.16755,-0.47754089,0.051195728,0.6843497,1.3934293,0,-0.53829786,55.851979,6.11E-05,-0.51466068,0.4094,0.5094,0.4422,0.4652,0.419,7.81,0.58,0.69,1.055369928,0.0328,0,0,0,-0.285714286,1.577908717,-0.396825397,2.563390436,-0.39418254,2.431210429
13-12-22,95.23,96.25,90.52,92.49,100212040,0.021198346,0.050392834,4.8045326,45.328564,0.45078656,3.9369814,1.3879006,-0.006012929,-8.2349439,-0.08976032,-0.24781774,-0.36326786,11.994791,-0.2846,-0.4663474,0.073717205,0.62625042,1.3940971,0,-0.53829786,58.24864,5.19E-05,-0.50426246,0.4563,0.5144,0.413,0.4482,0.4133,10.88,0.76,0.48,0.999274135,-0.0433,0,0,0,-0.285714286,1.577908717,-0.396825397,2.563390436,-0.39418254,2.431210429
14-12-22,92.502,93.4581,89.87,91.58,70298006,-0.009887623,0.000129735,3.5270179,43.788303,0.52742103,3.9719514,-0.26390346,-0.011884788,-7.0159407,-0.093450432,-0.25341018,-0.36877686,10.592128,-0.3926,-0.47159796,0.063153007,0.61236648,1.394154,0,-0.53829786,57.208089,4.26E-05,-0.50913998,0.4537,0.5139,0.396,0.4436,0.4135,7.86,0.82,0.58,0.957678356,-0.0577,0,0,0,0,0.9258201,-0.285714286,2.4226082,-0.39418254,2.431210429
15-12-22,89.89,89.97,87.47,88.45,84802877,-0.034775487,-0.018626207,-2.102933,38.89298,0.37786409,4.1506638,0.78430491,-0.041171624,-10.602385,-0.1187641,-0.27705268,-0.38956102,10.393728,-0.3895,-0.48295566,0.02681681,0.64610923,1.3936446,0,-0.53829786,51.958974,3.31E-05,-0.52591648,0.4147,0.5133,0.4235,0.4573,0.4069,8.15,0.78,0.74,1.040796264,0.0088,-2,-0.666666667,0.942809042,-0.095238095,1.019092122,-0.317460317,2.431743028,-0.410055556,2.435110777
16-12-22,88.265,89.35,86.73,87.86,146144060,-0.006692782,-0.002093768,-1.3806263,38.02992,0.25561041,4.0930708,3.2731094,-0.043945222,-9.5345964,-0.11894715,-0.28010871,-0.39286031,10.879544,-0.37035,-0.48640457,0.019967495,0.639664,1.392171,0,-0.53829786,49.64318,2.35E-05,-0.52907882,0.4077,0.5135,0.4049,0.4539,0.4255,7.22,0.71,3.19,0.951586369,-0.0028,5,1,2.943920289,0.142857143,1.489190073,-0.238095238,2.520771957,-0.370373016,2.481762798
19-12-22,87.51,87.63,84.51,84.92,83531460,-0.034035002,-0.003991566,-6.2175594,33.983109,0.006324529,4.21407,0.34165434,-0.071278195,-10.469162,-0.14333675,-0.30246274,-0.41239832,12.541305,-0.4007,-0.50359067,0,0.65791922,1.3934268,0,-0.54483694,44.03718,1.36E-05,-0.54483694,0.3991,0.5154,0.4256,0.4643,0.4305,8.05,0.47,0.72,0.988617886,0.0265,0,1,2.943920289,0.142857143,1.489190073,-0.317460317,2.431743028,-0.370373016,2.481762798
20-12-22,85.33,86.61,84.33,85.19,74348301,0.003174419,0.004816456,-7.8927452,34.670647,-0.10467441,4.0918323,-0.091993734,-0.064606803,-9.5071171,-0.13564639,-0.29873972,-0.40974185,13.879146,-0.40255,-0.50201235,0.003179463,0.66050744,1.3929995,0,-0.54483694,43.106721,3.80E-06,-0.54338976,0.3945,0.5156,0.4185,0.463,0.4317,6.99,0.41,0.47,0.969423211,0.024,0,1.666666667,2.357022604,0.142857143,1.489190073,-0.317460317,2.431743028,-0.338626984,2.460623984
21-12-22,86.175,87.225,85.21,86.77,59267156,0.018376884,0.011496056,-5.2522385,38.694302,-0.039339308,3.8978923,-0.73379776,-0.043883089,-6.1540125,-0.11504696,-0.28428296,-0.39802928,14.33852,-0.38155,-0.49277629,0.02178521,0.67192339,1.3924792,0,-0.54483694,46.153717,-5.87E-06,-0.53492112,0.3859,0.5147,0.3963,0.4532,0.4249,7.54,0.36,14.51,0.932690045,0.0104,0,0,0,0.142857143,1.489190073,-0.222222222,2.322357405,-0.338626984,2.460623984
22-12-22,85.52,85.68,82.25,83.79,81431314,-0.034947271,-0.014510673,-5.2685133,34.391888,-0.15782531,4.1335153,0.2516066,-0.071429759,-10.096567,-0.140335,-0.30727802,-0.41791106,15.463633,-0.4011,-0.51019621,0,0.70054792,1.3940117,0,-0.55089363,42.303969,-1.59E-05,-0.55089363,0.3934,0.5145,0.4231,0.4684,0.4342,8.22,0.45,2.43,0.974435744,0.0297,0,0,0,0.142857143,1.489190073,-0.222222222,2.322357405,-0.338626984,2.460623984
23-12-22,83.25,85.78,82.9344,85.25,57433655,0.017274448,-0.00646554,-2.9706351,38.027563,-0.10160544,4.0109545,-0.86017666,-0.050958782,-9.4337618,-0.12043218,-0.2934094,-0.40696815,15.895021,-0.40585,-0.5004717,0.017424514,0.70975033,1.3948141,0,-0.55089363,45.136028,-2.57E-05,-0.54306817,0.3976,0.5148,0.4135,0.4619,0.4303,7.9,0.54,1.23,0.960957472,0.0159,-2,-0.666666667,0.942809042,0.047619048,1.557659737,-0.253968254,2.332749199,-0.3545,2.464835574
27-12-22,84.97,85.35,83,83.04,57284035,-0.026265697,-0.003289863,-2.2138483,34.876983,-0.1728097,4.0257194,-0.99099857,-0.069913308,-11.101595,-0.13899471,-0.30993997,-0.42153476,16.701962,-0.4509,-0.51342134,0,0.72448211,1.3955468,0,-0.55491356,42.147968,-3.54E-05,-0.55491356,0.3985,0.5183,0.4418,0.4753,0.437,6.62,0.95,0.78,1.010983982,0.0433,0,-0.666666667,0.942809042,0.047619048,1.557659737,-0.253968254,2.332749199,-0.3545,2.464835574
28-12-22,82.8,83.48,81.69,81.82,58228575,-0.014800707,-0.002894358,-3.9558634,33.23978,-0.25657493,3.9501734,-0.88469945,-0.078105282,-12.911123,-0.14598251,-0.31837793,-0.42924134,17.97615,-0.49545,-0.51984836,0,0.7221228,1.3955376,0,-0.56145264,39.059791,-4.52E-05,-0.56145264,0.3914,0.5171,0.449,0.479,0.4363,7.43,1,2.23,1.029108412,0.0576,0,-0.666666667,0.942809042,-0.095238095,1.411003085,-0.365079365,2.14363196,-0.3545,2.464835574
29-12-22,82.87,84.55,82.55,84.18,54995895,0.028435651,0.012751402,-2.9849026,39.186786,-0.11477001,3.7968311,-0.9992114,-0.044863503,-8.9158191,-0.11540693,-0.29686674,-0.41198916,16.699808,-0.52785,-0.50599896,0.028843803,0.75598119,1.3973454,0,-0.56145264,42.405224,-5.48E-05,-0.54880327,0.3918,0.5162,0.4402,0.4633,0.4282,6.47,1.31,1.29,1.028024288,0.0484,0,0,0,-0.095238095,1.411003085,-0.375666667,2.140152739,-0.3545,2.464835574
30-12-22,83.12,84.05,82.47,84,62401194,-0.002140565,-0.012672017,0.25062657,38.902143,-0.000851013,3.678592,-0.57039872,-0.040646878,-12.989434,-0.1114966,-0.29633944,-0.41245714,15.390709,-0.5685,-0.50705527,0.026643852,0.67120339,1.397349,0,-0.56145264,41.640671,-6.44E-05,-0.54976805,0.3843,0.5162,0.458,0.4721,0.4265,6.18,1.3,2.57,1.073856975,0.0737,0,0,0,-0.095238095,1.411003085,-0.375666667,2.140152739,-0.3545,2.464835574
03-01-23,85.46,86.96,84.205,85.82,76706040,0.021435281,0.017231631,0.6686217,43.38041,0.21725507,3.589758,0.12778708,-0.015187593,-10.136126,-0.086558725,-0.27893651,-0.39892951,13.899641,-0.547,-0.4963748,0.048887802,0.69697348,1.3985023,0,-0.56145264,46.767339,-7.36E-05,-0.54001302,0.3992,0.5196,0.5239,0.4675,0.4289,6.73,0.94,1.2,1.221496852,0.1247,0,0,0,0.047619048,1.252661566,-0.375666667,2.140152739,-0.3545,2.464835574
04-01-23,86.55,86.98,83.36,85.14,68885123,-0.007955119,0.008470202,2.5289017,42.13768,0.3291908,3.6636711,-0.25609088,-0.019689119,-9.5506215,-0.087154547,-0.28235529,-0.40291628,13.456682,-0.47945,-0.49715028,0.040576876,0.69483556,1.3971038,0,-0.56145264,43.211579,-8.29E-05,-0.54365776,0.4037,0.5194,0.5353,0.4614,0.4259,5.93,0.89,1.28,1.256867809,0.1316,0,0,0,0.047619048,1.252661566,-0.375666667,2.140152739,-0.3545,2.464835574
05-01-23,85.33,85.42,83.07,83.12,67930825,-0.024011614,0.002229132,1.5888536,38.600156,0.28244718,3.6866015,-0.29479224,-0.040112711,-8.669377,-0.10174334,-0.29706007,-0.41629251,13.910615,-0.379,-0.50908071,0.015888536,0.67720833,1.3973212,0,-0.56145264,38.050158,-9.23E-05,-0.55448477,0.3994,0.5182,0.5464,0.4666,0.4276,5.6,0.82,1.63,1.277829747,0.147,-2,-0.666666667,0.942809042,-0.047619048,1.326513169,-0.343920635,2.100624097,-0.370373016,2.468937934
06-01-23,83.03,86.4,81.43,86.08,83303361,0.03499175,-0.001083359,2.2570682,45.782895,0.45586501,3.7179651,0.45387453,-0.004562039,-2.4589235,-0.062762673,-0.26959355,-0.39472156,13.79457,-0.2719,-0.4915985,0.05206551,0.69889354,1.3992404,0,-0.56145264,42.329219,-0.000101374,-0.53861945,0.4144,0.5194,0.5274,0.4501,0.4185,6.13,0.82,0.3,1.260215054,0.113,0,-0.666666667,0.942809042,-0.047619048,1.326513169,-0.343920635,2.100624097,-0.370373016,2.468937934
09-01-23,87.46,89.48,87.08,87.36,65266056,0.014760416,0.01590445,4,48.583968,0.64993224,3.6798074,-0.43663817,0.011989574,-1.2434999,-0.042928009,-0.25633311,-0.38490104,13.23585,-0.20125,-0.48403863,0.067709606,0.70683805,1.4000664,0,-0.56145264,42.148169,-0.000110342,-0.53175877,0.4186,0.5216,0.5396,0.4497,0.4161,7.24,0.69,0.43,1.296803653,0.121,0,-0.666666667,0.942809042,-0.047619048,1.326513169,-0.343920635,2.100624097,-0.370373016,2.468937934
10-01-23,87.57,90.185,87.29,89.87,67756601,0.02832667,0.002400962,4.7191797,53.641785,0.92378319,3.5516251,-0.29909904,0.040595619,-0.53126729,-0.01085887,-0.2325563,-0.3664008,13.426686,-0.12405,-0.46921419,0.098386703,0.718168,1.4020471,0,-0.56145264,44.152959,-0.00011896,-0.51830541,0.4123,0.5206,0.5303,0.4426,0.4121,1.92,0.63,0.66,1.286823587,0.118,0,0,0,-0.047619048,1.326513169,-0.343920635,2.100624097,-0.370373016,2.468937934
11-01-23,90.93,95.26,90.93,95.09,103126180,0.05645963,0.011725798,11.686634,62.011303,1.4041257,3.5217757,1.3098326,0.098151078,6.7347626,0.048514613,-0.18555696,-0.3287424,15.517008,-0.01155,-0.43838408,0.16218528,0.80370807,1.4081176,0,-0.56145264,51.816077,-0.000127084,-0.49032671,0.4126,0.5199,0.5507,0.441,0.4082,7.6,0.65,0.66,1.349093582,0.1381,0,0,0,-0.047619048,1.326513169,-0.312174603,2.090444439,-0.370373016,2.468937934
12-01-23,96.93,97.19,93.5,95.27,85254781,0.001891154,0.019165257,14.617421,62.264298,1.6638714,3.540699,0.41284318,0.098466505,5.2125897,0.05216308,-0.18143098,-0.32661526,16.813598,0.0777,-0.43732097,0.16438524,0.79916688,1.4063154,0,-0.56145264,51.905798,-0.000135143,-0.48936193,0.3665,0.5199,0.515,0.4247,0.402,4.95,0.68,0.62,1.281094527,0.1485,-6,-2,2.828427125,-0.333333333,1.834415265,-0.407412698,2.207454281,-0.465611111,2.452761094
13-01-23,94.18,98.37,94.12,98.12,85549432,0.029476254,-0.011507121,13.986989,66.112478,1.938336,3.5016824,0.47353088,0.12707766,6.0871446,0.083320268,-0.15435705,-0.30559887,19.759313,0.183,-0.42048844,0.1992178,0.80909756,1.4084679,0,-0.56145264,53.711188,-0.000143016,-0.4740862,0.3644,0.5202,0.5056,0.4101,0.393,6.62,0.65,0.7,1.286513995,0.1412,0,-2,2.828427125,-0.333333333,1.834415265,-0.407412698,2.207454281,-0.417992063,2.402581745
17-01-23,98.68,98.89,95.73,96.05,72755001,-0.02132233,0.005691072,9.9473443,61.228573,1.8892373,3.5566342,-0.16042874,0.098505209,4.8809784,0.059546397,-0.16968366,-0.31936802,21.601358,0.2612,-0.43271417,0.17391836,0.82179915,1.4081128,0,-0.56145264,47.180509,-0.000151155,-0.4851812,0.3575,0.5219,0.5137,0.4147,0.3956,6.13,0.6,0.78,1.298533873,0.1562,0,-2,2.828427125,-0.333333333,1.834415265,-0.455031746,2.165393377,-0.417992063,2.402581745
18-01-23,97.25,99.32,95.38,95.46,79570370,-0.006161578,0.012416093,6.2200957,59.870989,1.7300535,3.617814,0.18753248,0.087033262,7.9253816,0.051608809,-0.17236798,-0.32264529,22.938645,0.3159,-0.4361988,0.16670741,0.78079746,1.4079462,0,-0.56145264,46.314547,-0.00015927,-0.48834355,0.3665,0.5217,0.5083,0.4153,0.401,7.46,0.6,1.54,1.267581047,0.1418,0,0,0,-0.238095238,1.796948787,-0.455031746,2.165393377,-0.370373016,2.350367194
19-01-23,94.74,95.44,92.86,93.68,69002663,-0.018822592,-0.007571014,-1.4828058,55.847794,1.430329,3.6214734,-0.2516313,0.061469605,6.6241748,0.031386382,-0.18533261,-0.3343217,23.317739,0.381,-0.44671175,0.14495233,0.79305418,1.4074975,0,-0.56145264,44.679537,-0.000167657,-0.49788418,0.3684,0.5208,0.5129,0.4185,0.4,6.07,0.57,0.7,1.28225,0.1445,0,0,0,-0.476190476,1.366923819,-0.396825397,2.127221024,-0.370373016,2.350367194
20-01-23,93.86,97.354,93.2025,97.25,67481539,0.037400263,0.001919591,2.0783038,61.443841,1.3963929,3.5442711,-0.31968741,0.094442819,14.519548,0.069108962,-0.15166437,-0.30800599,24.524569,0.442,-0.42562679,0.1885847,0.77730782,1.4096821,0,-0.56145264,50.388148,-0.0001755,-0.47874932,0.371,0.521,0.4882,0.401,0.3887,5.1,0.56,0.85,1.255981477,0.1172,0,0,0,-0.476190476,1.366923819,-0.492063492,1.96697347,-0.346563492,2.338774742
23-01-23,97.56,97.78,95.86,97.52,76501103,0.002772503,0.003182591,-0.61149613,61.837792,1.3170457,3.4226274,0.41934612,0.090882651,14.47353,0.070302828,-0.1468332,-0.30515553,25.674979,0.4958,-0.42403213,0.19188462,0.77857532,1.40754,0,-0.56145264,50.658901,-0.000183339,-0.47730215,0.358,0.5206,0.4885,0.3996,0.3851,5.77,0.5,0.6,1.268501688,0.1305,0,0,0,-0.476190476,1.366923819,-0.492063492,1.96697347,-0.39418254,2.26911423
24-01-23,96.93,98.09,96,96.32,66929452,-0.012381504,-0.006068417,0.28110359,58.954631,1.1165816,3.3727383,-0.41244462,0.069960676,11.006108,0.054775619,-0.15502381,-0.31273917,25.663726,0.55505,-0.43111951,0.17721828,0.78913065,1.3985129,0,-0.56145264,45.13565,-0.000191326,-0.48373403,0.3545,0.5033,0.4963,0.4,0.3813,8.73,0.48,0.76,1.30159979,0.1418,0,0,0,-0.476190476,1.366923819,-0.492063492,1.96697347,-0.39418254,2.26911423
25-01-23,92.56,97.24,91.52,97.18,94261570,0.008888947,-0.039818899,1.8018018,60.380329,0.97963188,3.5245406,1.7294696,0.072407952,15.980427,0.064065083,-0.14520709,-0.30563666,25.899475,0.5891,-0.42604022,0.18772916,0.73484797,1.3988536,0,-0.56145264,42.645354,-0.000199348,-0.47912451,0.3931,0.5053,0.4862,0.3977,0.3783,8.14,0.48,0.96,1.285223368,0.0931,0,0,0,-0.476190476,1.366923819,-0.492063492,1.96697347,-0.39418254,2.26911423
